#Feature ID,Domain,Phylum ,Class,Order,Family,Genus,Species,Strain
bc6debe755bc671b8653d07c7cd7e8d7,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,,bc6debe755bc671b8653d07c7cd7e8d7
5b328106196bf21a3329ee24296278b0,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,5b328106196bf21a3329ee24296278b0
2daddded3a6db730de1071c43b7feb0c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,2daddded3a6db730de1071c43b7feb0c
7c342291a1c802d1945bf580a6ca8676,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,7c342291a1c802d1945bf580a6ca8676
29b97bd9be5c950ed8208b54af659492,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS3a marine group,,29b97bd9be5c950ed8208b54af659492
5183d97b2862d0ab4cacfd081ab5d0fe,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus Megaira,,5183d97b2862d0ab4cacfd081ab5d0fe
d19501e6a295431ff256da4122e03560,Bacteria,Actinobacteria,Actinobacteria,PeM15,uncultured bacterium,uncultured bacterium,uncultured bacterium,d19501e6a295431ff256da4122e03560
00feb692689d706370ba89503e9ae97e,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,metagenome,00feb692689d706370ba89503e9ae97e
a7442aae7579c6c8341eec74bd2a2799,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,a7442aae7579c6c8341eec74bd2a2799
8d6ed6c4e133f0c9730f92c02bed365a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,8d6ed6c4e133f0c9730f92c02bed365a
ef0d456ffb964fa22eeb645250089346,Bacteria,Bacteroidetes,Bacteroidia,,,,,ef0d456ffb964fa22eeb645250089346
78cb2613aa873c273c2323e8409ff9b7,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,78cb2613aa873c273c2323e8409ff9b7
f9431bfa2ecf5582f3368530f500f360,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,,,f9431bfa2ecf5582f3368530f500f360
b6a0ad25677cccdc5a6ada23f7e276b6,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Thalassobaculaceae,Thalassobaculum,alpha proteobacterium BAL199,b6a0ad25677cccdc5a6ada23f7e276b6
9af3467db68cf6063627304cecd46a65,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,9af3467db68cf6063627304cecd46a65
b86bcfa10c4260f2876ec57733382483,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,,b86bcfa10c4260f2876ec57733382483
2c079e24dc2f522c954ee445ac382624,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,2c079e24dc2f522c954ee445ac382624
dbaf9cf24e24adc27f74d7e2643c243a,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Exanthemachrysis gayraliae,Exanthemachrysis gayraliae,Exanthemachrysis gayraliae,dbaf9cf24e24adc27f74d7e2643c243a
23b28e8574b4ae116edb4e762b76b026,Bacteria,Bacteroidetes,Bacteroidia,,,,,23b28e8574b4ae116edb4e762b76b026
17dab5188092912f7813dfc04887af92,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Oophila amblystomatis,Oophila amblystomatis,Oophila amblystomatis,17dab5188092912f7813dfc04887af92
8c1887344680f579822a3cb488b011f5,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Janthinobacterium,,8c1887344680f579822a3cb488b011f5
aad6d37561f4e59efd32b47773e2f0ce,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,,aad6d37561f4e59efd32b47773e2f0ce
a6db2d87f1e7a32216e5041a1920f12e,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis sp.,a6db2d87f1e7a32216e5041a1920f12e
882604d36ffb4dff6d9c25100203b1b8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,882604d36ffb4dff6d9c25100203b1b8
33295f1846cff2bf9c88e15798fbc91d,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,,33295f1846cff2bf9c88e15798fbc91d
f16d924f6b42e925f85b43b821430acf,Bacteria,Actinobacteria,Actinobacteria,PeM15,,,,f16d924f6b42e925f85b43b821430acf
0cd8acaf21d7292540e4c9e84cb40e6b,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,Ambiguous_taxa,Ambiguous_taxa,0cd8acaf21d7292540e4c9e84cb40e6b
04bda614501535862dc075997aa31ccd,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,04bda614501535862dc075997aa31ccd
2b4e6ccd11a78681bceaffed2053907f,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured Bacteroidetes/Chlorobi group bacterium,2b4e6ccd11a78681bceaffed2053907f
07b272bad289b3175196afb876ba70e7,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,07b272bad289b3175196afb876ba70e7
5347df9996d0fe24d0ec09c397562e2d,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chlorophyta symbiont of Lubomirskia sp.,Chlorophyta symbiont of Lubomirskia sp.,Chlorophyta symbiont of Lubomirskia sp.,5347df9996d0fe24d0ec09c397562e2d
fecd0294f7ecdb7bc5c54d01e9f541f0,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,,,fecd0294f7ecdb7bc5c54d01e9f541f0
abd4da45caf8ea40e5ec86f99c6d65ad,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacterales Incertae Sedis,Ambiguous_taxa,Ambiguous_taxa,abd4da45caf8ea40e5ec86f99c6d65ad
aa89d137e75233265e416a0fe2ef7ab5,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Isochrysis sp. SAG 927-2,Isochrysis sp. SAG 927-2,Isochrysis sp. SAG 927-2,aa89d137e75233265e416a0fe2ef7ab5
96f26b408377ba78f5abeccfb4609c27,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,uncultured bacterium UASB_TL22,96f26b408377ba78f5abeccfb4609c27
095dcca0a1cacb655451100eb59c8ef1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,[Agitococcus] lubricus group,,095dcca0a1cacb655451100eb59c8ef1
bae4298e5db147554f071ff15b73ae91,Bacteria,Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria Incertae Sedis,Unknown Family,Calothrix KVSF5,uncultured bacterium,bae4298e5db147554f071ff15b73ae91
ccff095466bef233cbec2b8fe9a748c9,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Siphonobacter,Ambiguous_taxa,ccff095466bef233cbec2b8fe9a748c9
8c7a2941a1835de2a5c609397604d61e,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,metagenome,8c7a2941a1835de2a5c609397604d61e
45004ffedc310c92545b75a819a061e1,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,45004ffedc310c92545b75a819a061e1
9c9c0ba4781cfccc4af254e3c3b3da10,Bacteria,Proteobacteria,,,,,,9c9c0ba4781cfccc4af254e3c3b3da10
7c52cb60113efeb07d82deb6afad4c29,Bacteria,Dependentiae,Babeliae,Babeliales,,,,7c52cb60113efeb07d82deb6afad4c29
0bac5f15d606e7028d8b7c4481000afb,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,,,0bac5f15d606e7028d8b7c4481000afb
973fd6dc143a1ea126a79d27c9f76593,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylophilus,,973fd6dc143a1ea126a79d27c9f76593
2e0d5aa5dfe9a5326f50bb114d95978e,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,2e0d5aa5dfe9a5326f50bb114d95978e
6dbcac935416e6abf7de146d2c3480d8,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,6dbcac935416e6abf7de146d2c3480d8
d94c20c00db235bb6fccc68f06f100c7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Magnetospirillum,,d94c20c00db235bb6fccc68f06f100c7
6b94959874b693c3304e68c57cefd287,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Ambiguous_taxa,,6b94959874b693c3304e68c57cefd287
5c02db55b833d8768e6e2a54bedcbaeb,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,,5c02db55b833d8768e6e2a54bedcbaeb
69ea7bf023c94c0e9e322cf8722862e4,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,,69ea7bf023c94c0e9e322cf8722862e4
617cb277a5446b0addd78f0d2b9eddbb,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,617cb277a5446b0addd78f0d2b9eddbb
6746df21508782ff9e2f7d8e4fb1ecb6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,,,6746df21508782ff9e2f7d8e4fb1ecb6
20ada5c0fa2722151f9039d1896592e8,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,,20ada5c0fa2722151f9039d1896592e8
c1e962c769d78b200afd4a51ce1aa60a,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,,c1e962c769d78b200afd4a51ce1aa60a
f594450cbd6f8aa1ab5800f13d5526b1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,f594450cbd6f8aa1ab5800f13d5526b1
f42bfe77affb8cc1e23e65700f245218,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,,f42bfe77affb8cc1e23e65700f245218
c60142fd615a8aef04406b92a2a689c1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Rheinheimera,,c60142fd615a8aef04406b92a2a689c1
7f4324445f49d871d68a182447176901,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,,7f4324445f49d871d68a182447176901
46f724875465913d01433c54752d6560,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,46f724875465913d01433c54752d6560
c02d180e4b5661cae38fadde84a35029,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS3a marine group,,c02d180e4b5661cae38fadde84a35029
c72f04f46e4c0bb193ffdc4d1cb51301,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured bacterium,c72f04f46e4c0bb193ffdc4d1cb51301
9ab3a54e5cefa6a766fde0d8c304769f,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,,,,9ab3a54e5cefa6a766fde0d8c304769f
c7fe66041ecc71208a99d0d1fcb55cac,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Ancylobacter,,c7fe66041ecc71208a99d0d1fcb55cac
50f2023498cabd4936f40cd679ad1f7c,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,uncultured,,50f2023498cabd4936f40cd679ad1f7c
137dc661fa672b506fd805198510edf9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,137dc661fa672b506fd805198510edf9
5d3efcd569a030fe50dce0cbf72c6d5e,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,,5d3efcd569a030fe50dce0cbf72c6d5e
a71c2b364419addf3c4a76844f1355fc,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax,,a71c2b364419addf3c4a76844f1355fc
bb0b888eb6496b247a8d937550b56aef,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Delftia,,bb0b888eb6496b247a8d937550b56aef
7e016bceaef7b16993525a22390b381d,Bacteria,Proteobacteria,,,,,,7e016bceaef7b16993525a22390b381d
786b8ac65e5b82859f950bc092da3f78,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Gallionellaceae,Gallionella,,786b8ac65e5b82859f950bc092da3f78
0389d2ad69091cff04d0dfc1eaa0d3ed,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylophilus,,0389d2ad69091cff04d0dfc1eaa0d3ed
f86d86a4b0889d3f01fdb847a56f3e8c,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,,f86d86a4b0889d3f01fdb847a56f3e8c
bdc2423a38dc60973f966d7624db8332,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,,,bdc2423a38dc60973f966d7624db8332
2abfab9817afb707933e5f0b9cf0b480,Bacteria,Bacteroidetes,Bacteroidia,,,,,2abfab9817afb707933e5f0b9cf0b480
abd0a50a8944d6a8cf665b2dcedb28e9,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,abd0a50a8944d6a8cf665b2dcedb28e9
99a73402266e3e2915c0ef5d98e9ceeb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,,99a73402266e3e2915c0ef5d98e9ceeb
9d9d08e0fe35b4a08e7935523172c65d,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,uncultured bacterium,9d9d08e0fe35b4a08e7935523172c65d
80dbbc2882aedfd3a16b000a44d67911,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,80dbbc2882aedfd3a16b000a44d67911
66804a3c3e40f8572119e3c624478909,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,66804a3c3e40f8572119e3c624478909
889b3824f9f3709fc805ea887f859e90,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,889b3824f9f3709fc805ea887f859e90
4287f9128329cdf3a30826b67cc0126c,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,4287f9128329cdf3a30826b67cc0126c
ab3c8788d244ad9a77a7a48ae03ad6d3,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,LD29,Ambiguous_taxa,ab3c8788d244ad9a77a7a48ae03ad6d3
d1d4488efae101cdbd2e3cad64bb1103,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Thalassobaculaceae,Thalassobaculum,,d1d4488efae101cdbd2e3cad64bb1103
051cd6a0d87e6fa959b21dbb10aab655,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,,,,051cd6a0d87e6fa959b21dbb10aab655
df4ff260c5074d4e2ffe0cba9257f266,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,SC-I-84,,,df4ff260c5074d4e2ffe0cba9257f266
27af011f1ebcc0867bb168193e6a9d27,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,27af011f1ebcc0867bb168193e6a9d27
be066e42c37b89db6680195009e0f55b,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,be066e42c37b89db6680195009e0f55b
6edbfef7e572d7fa753fd1ffb551467b,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,6edbfef7e572d7fa753fd1ffb551467b
aed191bac0b1c3264208a084af848bed,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,aed191bac0b1c3264208a084af848bed
81c7f4c4e27e09fccdc187f0bab221d2,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,81c7f4c4e27e09fccdc187f0bab221d2
844df0b46e76f691b2d6f6dff1606770,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured Roseiflexus sp.,844df0b46e76f691b2d6f6dff1606770
8bd94e1f1a5fa8299170d0e4dc4de7e9,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,,8bd94e1f1a5fa8299170d0e4dc4de7e9
ac4ba240a41b7fe74e91be7700190c34,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Magnetospirillum,,ac4ba240a41b7fe74e91be7700190c34
8e16aa6a5e9e2bc9e02a4511a5d92bc3,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,,8e16aa6a5e9e2bc9e02a4511a5d92bc3
93ba0909d663e9415c6bbdf3df62fbb7,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Marinomonadaceae,Marinomonas,,93ba0909d663e9415c6bbdf3df62fbb7
b33e68f2c1d3559c577e3d6ec6dd81fb,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,,b33e68f2c1d3559c577e3d6ec6dd81fb
79dd8858e8f7f68455b807ef496bbc24,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Aquaspirillaceae,Rivicola,,79dd8858e8f7f68455b807ef496bbc24
52155dc12a303502abf70716c795987d,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,uncultured Sphingobacteriales bacterium,52155dc12a303502abf70716c795987d
14bdd0eee7d97818c38a3a57828bcde7,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,uncultured Frankineae bacterium,14bdd0eee7d97818c38a3a57828bcde7
37651f9e95b9265f86cd3399a9ad917b,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,37651f9e95b9265f86cd3399a9ad917b
2cbae23f14af7a963b78d65269f4e0c1,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,LiUU-11-161,,,2cbae23f14af7a963b78d65269f4e0c1
e223a961ad99eb0a0df839de09015227,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,,,e223a961ad99eb0a0df839de09015227
3cf9109295c4ca660c5425a2a2dc1070,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,3cf9109295c4ca660c5425a2a2dc1070
3c268807febf4b5eb7c6efaa75d3ada5,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,,,,3c268807febf4b5eb7c6efaa75d3ada5
10a39249bfb1865c2eae1620440aa396,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes vadinHA17,,,10a39249bfb1865c2eae1620440aa396
9a64f65cc4a51bc87a27dbff7ecefdd6,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,OM43 clade,,9a64f65cc4a51bc87a27dbff7ecefdd6
aac191f71ee109979c0a2b9d9c872206,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Janthinobacterium,,aac191f71ee109979c0a2b9d9c872206
36dae39c87c9e05e2a808f08e5b671ce,Bacteria,Planctomycetes,vadinHA49,uncultured soil bacterium,uncultured soil bacterium,uncultured soil bacterium,uncultured soil bacterium,36dae39c87c9e05e2a808f08e5b671ce
38fbc81ec9bf18877ea49e56987d37b9,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,EF100-94H03,uncultured bacterium,uncultured bacterium,38fbc81ec9bf18877ea49e56987d37b9
c0c6dea060404ea17972053bc9e98ae7,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Limnobacter,,c0c6dea060404ea17972053bc9e98ae7
90f28c2e8c8634e45ff36da389eb196b,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,90f28c2e8c8634e45ff36da389eb196b
ab976ca8b7323b4369470c5f3fd9a1fd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,,ab976ca8b7323b4369470c5f3fd9a1fd
07eb166d091e1aebe641105881f4f2d3,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Zoogloea,,07eb166d091e1aebe641105881f4f2d3
47a21116588597c7040f637a39847d10,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,,47a21116588597c7040f637a39847d10
61412265e487b6f3eb398196bde48b48,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,,61412265e487b6f3eb398196bde48b48
7cb7f74fedcc8ede7ed439b918fc5443,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,LD29,Ambiguous_taxa,7cb7f74fedcc8ede7ed439b918fc5443
05b776bf7447dc12f387ef53c3e5dd5c,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,,05b776bf7447dc12f387ef53c3e5dd5c
95c48655f0148815bbbf1c9613744284,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,95c48655f0148815bbbf1c9613744284
c38379bb0f6ee58cf754b63e95037878,Bacteria,Proteobacteria,Gammaproteobacteria,OM182 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,c38379bb0f6ee58cf754b63e95037878
495619e6c51e1e0955975577268afaf7,Bacteria,Cyanobacteria,Melainabacteria,Obscuribacterales,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,495619e6c51e1e0955975577268afaf7
8219cb35411cc09621c59ce542f56618,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,metagenome,8219cb35411cc09621c59ce542f56618
bb6f8700a2888d035b2f3448910f4f79,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudoxanthobacter,Ambiguous_taxa,bb6f8700a2888d035b2f3448910f4f79
b46f32b57e62d611fcf752bd2b9ae5d2,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,,b46f32b57e62d611fcf752bd2b9ae5d2
2996005ba3cbbcf3ada0434e58728c0d,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,,2996005ba3cbbcf3ada0434e58728c0d
e657907312415da47ee5d5a4796a675a,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured bacterium,e657907312415da47ee5d5a4796a675a
827e40b6c54c7387c63715a27ec534b3,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,,827e40b6c54c7387c63715a27ec534b3
a3c9b852c9fd2467d28611e83f2fef80,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,,a3c9b852c9fd2467d28611e83f2fef80
7ccc62a2660bda46b0d31ba1b464ee7a,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Maricaulis,,7ccc62a2660bda46b0d31ba1b464ee7a
4159eebd7922cdff39ef22d4bdc45d85,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,4159eebd7922cdff39ef22d4bdc45d85
6e6f306a337ba255a7f4a7f8469ff691,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,,6e6f306a337ba255a7f4a7f8469ff691
f220e880e01e922b290258a70aa2a7ae,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,f220e880e01e922b290258a70aa2a7ae
2e86468e5c846809ca161859fca3d8e2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,2e86468e5c846809ca161859fca3d8e2
260c36b625d89642c449345c7ed8ed74,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SS1-B-06-26,uncultured soil bacterium,uncultured soil bacterium,260c36b625d89642c449345c7ed8ed74
f2ba205e853f4a6d2585b7c06f7972ca,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,uncultured,Ambiguous_taxa,Ambiguous_taxa,f2ba205e853f4a6d2585b7c06f7972ca
c4e16e2ca85ff9eb360fd895f75227ca,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,uncultured,,c4e16e2ca85ff9eb360fd895f75227ca
2eee3fb310f795224eebde0a1d3c518c,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,2eee3fb310f795224eebde0a1d3c518c
f4ca24355cdbac7181b362a21da39d70,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,,f4ca24355cdbac7181b362a21da39d70
d4bd86f245244eb1592ea012ae13fdaa,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,,d4bd86f245244eb1592ea012ae13fdaa
562255c8f038bc8a0150d9ee9540b94e,Bacteria,Verrucomicrobia,Verrucomicrobiae,uncultured,,,,562255c8f038bc8a0150d9ee9540b94e
c9eeb9179e405b1fd7846a8aefb864d1,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Salinirepens,Ambiguous_taxa,c9eeb9179e405b1fd7846a8aefb864d1
27c7baf02d6ba15f77c56b6acb9434c0,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured Roseiflexus sp.,27c7baf02d6ba15f77c56b6acb9434c0
a22c8ef72659b99e76dd5d4ec6b37843,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Atopobium vaginae,a22c8ef72659b99e76dd5d4ec6b37843
0915e04afef3abfe12bc628697e48c12,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,,0915e04afef3abfe12bc628697e48c12
d12038c6cdb5e827a57bf4af3e1f956f,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,d12038c6cdb5e827a57bf4af3e1f956f
c3734bc9a63cfe8a422911efefd6f903,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,,,,c3734bc9a63cfe8a422911efefd6f903
2efeefa368b3f24a6a93a1c42336d94b,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,,,,2efeefa368b3f24a6a93a1c42336d94b
3dbf66ee7707a9c91038139380697b07,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,3dbf66ee7707a9c91038139380697b07
